상호명,브랜드,is_starbucks,위도,경도,시군구명,도로명주소,log_dist_subway,subway_count_cat,subway_ridership,bus_stops_300m,peak_avg,restaurants_500m,log_retail_500m,convenience_500m,indie_cafe_500m,low_price_cafe_500m,franchise_cafe_500m,log_dist_starbucks,avg_income,offices,living_pop,land_price
현대목동,스타벅스,1,37.52662717,126.8749407,양천구,"서울특별시 양천구 목동동로 257 (목동, 현대하이페리온) 지하2층",0.21341639555562752,1,43457.0,10,705382.0,495,6.154858094016418,21,57,6,12,0.2500939059687088,5667672.0,16732.0,39610.0,3507919.0
목동SBS,스타벅스,1,37.52896162,126.8736301,양천구,"서울특별시 양천구 목동서로 161 (목동), 101호, 201호",0.4154154389613325,0,43457.0,6,0.0,360,5.981414211254481,13,42,4,9,0.1998413516516254,5667672.0,16732.0,39610.0,4168863.0
목동트라팰리스,스타벅스,1,37.5255,126.8702,양천구,서울특별시 양천구 오목로 299 (목동),0.37376802136490983,2,43457.0,6,951654.3333333334,345,5.846438775057725,19,42,4,8,0.15044209724232435,5667672.0,16732.0,39610.0,4168863.0
목동10단지,스타벅스,1,37.51542562,126.8596031,양천구,"서울특별시 양천구 목동서로 401 (신정동, 대림아크로빌), 상가A동 101,101-1호",0.4967672665149504,0,14040.0,7,0.0,113,4.356708826689592,8,28,2,1,0.5499440239931753,4379960.0,4094.0,18560.0,3507919.0
신월동DT,스타벅스,1,37.53829235,126.8271014,양천구,서울특별시 양천구 남부순환로 319 (신월동),0.8024947373952271,0,55208.0,9,0.0,180,5.081404364984463,15,20,1,3,0.664310882249565,2615553.0,1313.0,11046.0,2720049.0
타임스퀘어R,스타벅스,1,37.51809815,126.905307,영등포구,서울특별시 영등포구 영중로 15 지하 1층 (영등포동4가),0.30284158420960344,1,87230.0,14,644501.0,852,7.129297548929373,51,70,5,9,0.17416336909249108,3570107.0,14034.0,55426.0,10867389.0
샛강역,스타벅스,1,37.51832551,126.9311172,영등포구,서울특별시 영등포구 여의대방로 376 (여의도동),0.20888234196194042,1,18760.0,5,123414.0,691,5.476463551931511,14,77,3,5,0.23201290207926561,5590853.0,250897.0,95986.0,13466052.0
영등포역,스타벅스,1,37.51702,126.909191,영등포구,서울특별시 영등포구 경인로 870 (영등포동1가),0.19704595219233664,1,87230.0,11,644501.0,732,7.002155954403621,41,58,3,9,0.17481931858186542,3570107.0,14034.0,55426.0,6021939.0
당산대로,스타벅스,1,37.533121,126.903804,영등포구,서울특별시 영등포구 양평로 22 (당산동6가),0.13767280512507268,1,78021.0,15,532600.6666666666,268,4.912654885736052,22,27,4,9,0.2296638479040517,4130932.0,15502.0,45568.0,4639542.0
여의도IFC몰(L1)R,스타벅스,1,37.52538632,126.9260652,영등포구,서울특별시 영등포구 국제금융로 10 (여의도동)  지하1층 178호,0.3621399833697907,1,112874.0,11,732449.0,591,5.863631175598097,32,94,3,3,0.11676740897104877,5590853.0,250897.0,95986.0,13466052.0
여의도KBS R,스타벅스,1,37.526596,126.918456,영등포구,서울특별시 영등포구 의사당대로 26 (여의도동),0.16169358899798714,1,32648.0,5,238869.66666666666,437,4.762173934797756,27,60,5,10,0.18269148836083426,5590853.0,250897.0,95986.0,13466052.0
국회대로,스타벅스,1,37.53026,126.919549,영등포구,서울특별시 영등포구 국회대로 786 (여의도동),0.24803126682198873,1,32648.0,7,238869.66666666666,498,4.941642422609304,27,68,3,10,0.1296404577455838,5590853.0,250897.0,95986.0,13466052.0
영등포KT,스타벅스,1,37.526419,126.905314,영등포구,서울특별시 영등포구 영중로 119 (영등포동8가),0.34875365319072266,1,24335.0,11,145593.66666666666,298,5.262690188904886,36,41,5,9,0.28314303659704165,3570107.0,14034.0,55426.0,5396393.0
여의도공원R,스타벅스,1,37.52912953,126.9253573,영등포구,서울특별시 영등포구 여의공원로 101 (여의도동),0.5126439695727744,0,32648.0,5,0.0,470,5.030437921392435,21,68,3,7,0.3287230030037939,5590853.0,250897.0,95986.0,13466052.0
국회의사당역,스타벅스,1,37.5280541,126.9171195,영등포구,서울특별시 영등포구 의사당대로 8 (여의도동),0.06466351332572215,1,32648.0,5,238869.66666666666,457,4.762173934797756,27,60,5,9,0.18269148836083426,5590853.0,250897.0,95986.0,13466052.0
여의도역R,스타벅스,1,37.523328,126.923439,영등포구,서울특별시 영등포구 의사당대로 83 (여의도동) 1층,0.1716818216896095,1,112874.0,5,732449.0,637,5.594711379601839,34,99,2,2,0.13221790537770692,5590853.0,250897.0,95986.0,13466052.0
선유동이레빌딩,스타벅스,1,37.53427768,126.8969763,영등포구,서울특별시 영등포구 선유동2로 57 (양평제1동) 이레빌딩,0.41383002443979205,0,78021.0,9,0.0,457,5.480638923341991,27,56,6,8,0.24345742045302501,3672088.0,14874.0,24282.0,4646271.0
동여의도,스타벅스,1,37.52063016,126.9316864,영등포구,서울특별시 영등포구 국제금융로 86 (여의도동) 롯데캐슬 아이비,0.3747309487383033,1,18760.0,6,123414.0,785,5.598421958998375,16,92,5,6,0.19833679220937275,5590853.0,250897.0,95986.0,13466052.0
여의도ABL타워,스타벅스,1,37.51891607,126.9280116,영등포구,서울특별시 영등포구 의사당대로 147 (여의도동) 알리안츠타워,0.18904887754338115,2,18760.0,5,855863.0,845,5.6240175061873385,24,95,5,7,0.18492150732483542,5590853.0,250897.0,95986.0,13466052.0
영등포신길,스타벅스,1,37.504566,126.910073,영등포구,"서울특별시 영등포구 신길로 137 (신길동) 1,2층",0.40479821912046066,1,23492.0,8,154127.33333333334,212,5.2832037287379885,15,24,0,3,0.3993102054962114,1447127.0,9308.0,19938.0,3670041.0
문래역,스타벅스,1,37.517446,126.895258,영등포구,서울특별시 영등포구 당산로 34 (문래동3가),0.06737823532994809,1,46029.0,8,298850.6666666667,501,5.43372200355424,15,90,4,7,0.42265583061682627,4019445.0,65200.0,35141.0,5384959.0
당산,스타벅스,1,37.53510012,126.8999254,영등포구,서울특별시 영등포구 양평로 64 (당산동6가),0.2409834694425408,1,78021.0,11,532600.6666666666,452,5.476463551931511,30,52,6,10,0.14242881788193787,4130932.0,15502.0,45568.0,4639542.0
여의도한양증권,스타벅스,1,37.52239462,126.9291395,영등포구,서울특별시 영등포구 국제금융로6길 7 (여의도동) 한양증권,0.36603103886275734,1,112874.0,6,732449.0,1208,6.318968113746434,37,154,7,8,0.1813994651314093,5590853.0,250897.0,95986.0,13466052.0
여의도일신,스타벅스,1,37.52774993,126.9202762,영등포구,서울특별시 영등포구 은행로 11 (여의도동) 1층 1부,0.195155514774041,1,32648.0,6,238869.66666666666,629,5.267858159063328,32,85,5,11,0.1868911005083245,5590853.0,250897.0,95986.0,13466052.0
하이테크시티,스타벅스,1,37.51445587,126.8998794,영등포구,서울특별시 영등포구 경인로 775 (문래동3가) 에이스하이테크시티,0.46649748991644796,0,46029.0,6,0.0,374,5.697093486505405,16,51,4,4,0.3777656628572151,4019445.0,65200.0,35141.0,5384959.0
여의도,스타벅스,1,37.52408577,126.924726,영등포구,서울특별시 영등포구 국제금융로2길 28 (여의도동),0.23396478994579306,1,112874.0,9,732449.0,725,6.052089168924417,34,118,3,2,0.028424178216559196,5590853.0,250897.0,95986.0,13466052.0
롯데캐슬여의도,스타벅스,1,37.52025214,126.9263678,영등포구,"서울특별시 영등포구 의사당대로 127 (여의도동, 롯데캐슬엠파이어) 1층 104호",0.22649791912678338,2,112874.0,6,855863.0,981,5.75890177387728,31,123,5,7,0.18004396504989667,5590853.0,250897.0,95986.0,4646271.0
문래동,스타벅스,1,37.519602,126.889652,영등포구,"서울특별시 영등포구 선유로 64, 대창타운빌 1층 (문래동3가)",0.3968951574250972,1,46029.0,9,298850.6666666667,371,5.572154032177765,26,51,4,4,0.4175623077060659,4019445.0,65200.0,35141.0,5384959.0
여의도호성,스타벅스,1,37.52047778,126.9292064,영등포구,"서울특별시 영등포구 여의대방로65길 24, 호성빌딩 1층 (여의도동)",0.3126185577418125,2,18760.0,9,855863.0,944,5.834810737062605,30,112,6,7,0.18492150732483542,5590853.0,250897.0,95986.0,13466052.0
타임스퀘어B2,스타벅스,1,37.5176752,126.9031725,영등포구,"서울특별시 영등포구 영중로 15, 지하2층 (영등포동4가)",0.3792580159389904,1,87230.0,10,644501.0,729,7.055312843339752,38,64,4,8,0.009557184274247869,3570107.0,14034.0,55426.0,10867389.0
영등포본동,스타벅스,1,37.518713,126.909559,영등포구,서울특별시 영등포구 영등포로 254 (영등포동3가),0.33318111252299915,1,87230.0,8,700484.3333333334,669,6.887552571664617,40,57,5,6,0.17481931858186542,3570107.0,14034.0,55426.0,14620062.0
타임스퀘어2F,스타벅스,1,37.51760769,126.9032404,영등포구,서울특별시 영등포구 영중로 15 지상2층 (영등포동4가),0.37307964796400933,1,87230.0,10,644501.0,724,7.055312843339752,37,62,4,8,0.009557184274247869,3570107.0,14034.0,55426.0,10867389.0
여의도의사당,스타벅스,1,37.530023,126.92109,영등포구,서울특별시 영등포구 국회대로74길 12 (여의도동),0.3036538419614796,1,32648.0,8,238869.66666666666,492,4.875197323201151,28,72,3,10,0.1296404577455838,5590853.0,250897.0,95986.0,13466052.0
여의도IFC(1F),스타벅스,1,37.525273,126.924668,영등포구,서울특별시 영등포구 국제금융로 10 (여의도동),0.33189032711610134,1,112874.0,8,732449.0,675,5.902633333401366,35,112,3,5,0.04396712341311612,5590853.0,250897.0,95986.0,13466052.0
여의도교직원공제회,스타벅스,1,37.5219149,126.9255879,영등포구,서울특별시 영등포구 여의나루로 50 (여의도동),0.11716061977357688,1,112874.0,6,732449.0,1009,6.154858094016418,34,143,4,6,0.18004396504989667,5590853.0,250897.0,95986.0,13466052.0
여의도원센티널,스타벅스,1,37.52505179,126.9242414,영등포구,서울특별시 영등포구 여의대로 70 (여의도동),0.31247224125899975,1,112874.0,8,732449.0,700,5.8888779583328805,35,116,3,4,0.04396712341311612,5590853.0,250897.0,95986.0,13466052.0
여의도한강공원,스타벅스,1,37.52893,126.9345411,영등포구,서울특별시 영등포구 여의동로 338 (여의도동) 선착장 3층,0.22298353851284425,1,28961.0,3,177539.0,67,3.258096538021482,6,10,0,1,0.4821736482327928,5590853.0,250897.0,95986.0,13466052.0
SSG.COM,스타벅스,1,37.51950935,126.9039167,영등포구,서울특별시 영등포구 영신로34길 30 (영등포동4가),0.3129842553139992,1,24335.0,15,145593.66666666666,782,6.948897222313312,48,68,4,6,0.10606666627478217,3570107.0,14034.0,55426.0,10867389.0
선유도역 1번출구,스타벅스,1,37.538333,126.893612,영등포구,서울특별시 영등포구 양평로 128 (양평동5가)양평로 128,0.03498096889524552,1,17001.0,10,107930.0,302,5.0369526024136295,23,52,5,5,0.43162396231390654,3672088.0,14874.0,24282.0,4899880.0
여의도IFC몰(L2)STREET,스타벅스,1,37.52392601,126.9249835,영등포구,서울특별시 영등포구 국제금융로 10 (여의도동) L2 S15,0.22426292458212607,1,112874.0,10,732449.0,726,6.049733455231958,34,119,3,3,0.028424178216559196,5590853.0,250897.0,95986.0,13466052.0
영등포시장역,스타벅스,1,37.52348591,126.9050032,영등포구,서울특별시 영등포구 영중로 79 (영등포동7가),0.08764450985204635,1,24335.0,10,145593.66666666666,522,6.297109319933935,37,58,7,8,0.28314303659704165,3570107.0,14034.0,55426.0,5882195.0
영등포구청역,스타벅스,1,37.52796774,126.8962044,영등포구,서울특별시 영등포구 국회대로 558 ,0.2903535010069398,1,55836.0,8,368481.6666666667,557,5.645446897643238,25,91,4,7,0.5335228811048188,3536432.0,8973.0,24217.0,4646271.0
서울양평역,스타벅스,1,37.523128,126.885809,영등포구,"서울특별시 영등포구 선유서로24길 6 (양평동1가, 영등포 중흥 S-CLASS)",0.2412977618942518,1,22543.0,12,99038.33333333333,320,5.384495062789089,23,44,4,5,0.4175623077060659,3508250.0,9722.0,18806.0,4646271.0
영등포시장교차로,스타벅스,1,37.5204239,126.904446,영등포구,서울특별시 영등포구 영중로 45 (영등포동6가),0.2287279296081104,1,24335.0,13,145593.66666666666,868,6.947937068614969,48,76,7,9,0.10606666627478217,3570107.0,14034.0,55426.0,6868933.0
더현대서울(B2)R,스타벅스,1,37.52588346,126.9286582,영등포구,서울특별시 영등포구 여의대로 108 (여의도동),0.3348995720608916,1,28961.0,7,177539.0,484,5.707110264748875,20,82,2,3,0.20134283316335308,5590853.0,250897.0,95986.0,13466052.0
여의도브라이튼,스타벅스,1,37.52410062,126.9298173,영등포구,"서울특별시 영등포구 국제금융로 39 (여의도동, 브라이튼 여의도), 1층",0.3578142946321586,1,28961.0,9,177539.0,883,6.0867747269123065,23,121,4,7,0.1813994651314093,5590853.0,250897.0,95986.0,4646271.0
여의도TP타워,스타벅스,1,37.52140431,126.9232015,영등포구,서울특별시 영등포구 의사당대로 96 (여의도동),0.09139342842921054,1,112874.0,3,732449.0,639,5.564520407322694,29,98,2,2,0.19468481577735325,5590853.0,250897.0,95986.0,13466052.0
당산역사거리,스타벅스,1,37.53414612,126.9011769,영등포구,서울특별시 영등포구 양평로 47 (당산동5가),0.1328686730744243,1,78021.0,14,532600.6666666666,367,5.337538079701318,25,41,4,9,0.14242881788193787,4130932.0,15502.0,45568.0,5286143.0
신풍역,스타벅스,1,37.50034696,126.9084384,영등포구,서울특별시 영등포구 신풍로 23 (신길동),0.12654454132495618,1,23492.0,12,154127.33333333334,187,5.10594547390058,17,23,3,3,0.3993102054962114,2656511.0,626.0,9596.0,3670041.0
불광역,스타벅스,1,37.609382,126.9303971,은평구,서울특별시 은평구 통일로 715 (대조동),0.15151864763890951,1,44202.0,15,327897.0,460,6.18826412308259,26,50,5,7,0.27655009122471785,2535013.0,1871.0,54645.0,4547166.0
구파발사거리,스타벅스,1,37.639617,126.91881,은평구,서울특별시 은평구 진관3로 21 은평엘크루 101동 105-108호,0.2756600972244555,1,44554.0,4,272886.6666666667,150,4.890349128221754,10,12,3,6,0.4532814649477781,4070863.0,1216.0,56160.0,3272392.0
연신내역사거리,스타벅스,1,37.61877394,126.9217989,은평구,서울특별시 은평구 통일로 842 (불광동),0.06989912737966718,1,74441.0,14,514200.0,738,6.12029741895095,37,62,5,10,0.13421353491256083,3182963.0,1769.0,24288.0,3279735.0
연신내,스타벅스,1,37.62023136,126.9198977,은평구,서울특별시 은평구 통일로 867 (갈현동),0.16398785010544992,1,74441.0,14,514200.0,792,6.198478716492308,44,68,6,10,0.20947293276459253,2481200.0,2238.0,17174.0,3342233.0
구파발역,스타벅스,1,37.63446,126.918881,은평구,서울특별시 은평구 진관2로 12,0.22801168271107028,1,44554.0,5,272886.6666666667,152,4.941642422609304,12,13,2,6,0.4532814649477781,4070863.0,1216.0,56160.0,3272392.0
은평구청입구,스타벅스,1,37.601042,126.926789,은평구,서울특별시 은평구 은평로 170 (응암동),0.5058532821394328,0,8374.0,12,0.0,302,5.19295685089021,21,33,2,4,0.45660995814506417,2726133.0,2298.0,21909.0,3383253.0
은평이마트,스타벅스,1,37.60037923,126.9202735,은평구,서울특별시 은평구 은평로 111 (응암동),0.3773399443823162,1,36074.0,13,239445.33333333334,418,5.66988092298052,30,55,3,8,0.33429272034308316,2726133.0,2298.0,21909.0,3383253.0
구산역,스타벅스,1,37.611745,126.917678,은평구,서울특별시 은평구 연서로 146 (대조동),0.053066720936692235,1,14702.0,11,98084.66666666667,280,5.43372200355424,24,34,2,4,0.5592785882328497,2535013.0,1871.0,54645.0,4547166.0
불광역8번출구,스타벅스,1,37.61199,126.9289,은평구,서울특별시 은평구 통일로 746 (불광동),0.14410034397375684,1,44202.0,12,327897.0,455,6.180016653652572,25,43,5,9,0.27655009122471785,3182963.0,1769.0,24288.0,3279735.0
응암역2번출구,스타벅스,1,37.6006318,126.915779,은평구,서울특별시 은평구 연서로 17 (역촌동),0.20383840025620426,1,36074.0,13,239445.33333333334,374,5.683579767338681,30,49,6,7,0.33429272034308316,2521877.0,3452.0,40455.0,3481083.0
수색,스타벅스,1,37.58006407,126.8995624,은평구,서울특별시 은평구 수색로 216 (수색동),0.3066019573042918,2,6252.0,5,449333.0,225,4.5217885770490405,13,33,1,4,0.3637545244650612,3253972.0,176.0,15025.0,3729223.0
새절역,스타벅스,1,37.58942667,126.9128635,은평구,서울특별시 은평구 증산로 371 (신사동),0.18473530801788987,1,25239.0,16,361254.0,367,5.717027701406222,19,40,3,2,0.6788524966556866,2635300.0,863.0,14356.0,2992910.0
더북한산,스타벅스,1,37.65545766,126.9475564,은평구,서울특별시 은평구 대서문길 24-11 (진관동),1.4042325062509036,0,15192.0,0,0.0,37,3.4965075614664802,2,6,0,0,0.7699230193619948,4070863.0,1216.0,56160.0,1098262.0
녹번역,스타벅스,1,37.60330762,126.9352857,은평구,"서울특별시 은평구 통일로 636 (녹번동) 110,111,112,113,114,115호",0.23736198855176527,1,29214.0,5,187348.33333333334,110,4.418840607796598,11,16,1,0,0.5820949421803447,2956945.0,3725.0,27484.0,3215818.0
진관DT,스타벅스,1,37.6501787,126.9361968,은평구,서울특별시 은평구 연서로 645 (진관동),1.0898405962809858,0,15192.0,4,0.0,16,1.791759469228055,1,6,0,0,0.7699230193619948,4070863.0,1216.0,56160.0,1098262.0
연신내역5번출구,스타벅스,1,37.61813536,126.9203813,은평구,"서울특별시 은평구 연서로 222 (대조동), 1층",0.09412766272469822,1,74441.0,16,514200.0,765,6.161207321695077,38,68,6,10,0.13421353491256083,2535013.0,1871.0,54645.0,4547166.0
연합뉴스,스타벅스,1,37.57462714,126.9804754,종로구,서울특별시 종로구 율곡로2길 25 (수송동),0.3725975044825475,2,68425.0,6,1439219.0,751,6.3080984415095305,22,146,5,7,0.10609904287945048,3245251.0,109733.0,60219.0,11773694.0
혜화역,스타벅스,1,37.5824779,127.002185,종로구,서울특별시 종로구 대학로12길 4 (동숭동)1~2층,0.03333805961051037,1,78724.0,10,525148.6666666666,727,5.537334267018537,27,138,4,11,0.09972587082058418,3148242.0,2730.0,31238.0,4859822.0
경희궁로,스타벅스,1,37.571759,126.972343,종로구,서울특별시 종로구 새문안로3길 15 (당주동),0.35501356461206623,2,68425.0,5,1793698.0,687,5.19295685089021,21,129,7,6,0.27423050441486113,5007768.0,45215.0,24407.0,17301246.0
강북삼성병원,스타벅스,1,37.56831941,126.966942,종로구,서울특별시 종로구 새문안로 29 (평동) C관 5층,0.2502916832332218,1,37452.0,17,269085.3333333333,426,5.204006687076795,23,63,7,5,0.058281172199715084,4616890.0,870.0,8010.0,8628198.0
종로평창동,스타벅스,1,37.60614771,126.9673641,종로구,서울특별시 종로구 평창12길 3 (평창동),1.3397267253035559,0,36588.0,8,0.0,53,4.174387269895637,4,9,2,0,1.2914458997072222,4504006.0,14903.0,18158.0,2423525.0
광화문우체국,스타벅스,1,37.57000686,126.9780599,종로구,서울특별시 종로구 종로 6 (서린동),0.17067061405309303,2,68425.0,18,1979217.3333333333,1094,5.926926025970411,42,176,7,17,0.10691890074476787,3245251.0,109733.0,60219.0,29813570.0
종로R,스타벅스,1,37.5708,126.9834,종로구,서울특별시 종로구 종로 51 (종로2가),0.07936555538074047,1,77447.0,15,562730.0,1490,6.947937068614969,56,231,10,23,0.12269716374856644,3245251.0,109733.0,60219.0,37882535.0
독립문역,스타벅스,1,37.571432,126.961269,종로구,서울특별시 종로구 송월길 155 경희궁자이 4단지 1층 팰리스애비뉴 4114~4119호,0.3832194991608447,1,17428.0,25,111600.0,212,5.062595033026967,16,27,2,3,0.47504776119530656,4616890.0,870.0,8010.0,6147860.0
정부서울청사R,스타벅스,1,37.57462131,126.9736776,종로구,서울특별시 종로구 새문안로5가길 28 (적선동),0.12000279239469637,2,54206.0,7,1793698.0,839,5.488937726156687,20,141,7,3,0.08164265783962422,5007768.0,45215.0,24407.0,12183922.0
북촌로,스타벅스,1,37.57941902,126.9864856,종로구,서울특별시 종로구 북촌로4길 23 (계동),0.2925203490920301,1,59031.0,12,380884.6666666667,389,5.8377304471659395,13,99,1,4,0.21024228673575177,3479766.0,12996.0,5870.0,5174974.0
종로수송,스타벅스,1,37.57165163,126.9806234,종로구,서울특별시 종로구 종로5길 30 (청진동) 1~3층,0.23253927295457202,2,77447.0,11,1621064.3333333333,1172,6.46302945692067,47,181,8,17,0.10360207049896301,3245251.0,109733.0,60219.0,17119888.0
새문안로,스타벅스,1,37.56985308,126.9749952,종로구,서울특별시 종로구 새문안로 92 (신문로1가) 광화문오피시아빌딩,0.23665190133900202,1,68425.0,16,1416487.3333333333,869,5.634789603169249,32,149,8,7,0.1703662089035128,5007768.0,45215.0,24407.0,18132551.0
안국,스타벅스,1,37.57739395,126.9857643,종로구,서울특별시 종로구 북촌로 5-1 (재동),0.10056905492169554,1,59031.0,21,380884.6666666667,671,6.507277712385012,22,147,2,6,0.21024228673575177,3479766.0,12996.0,5870.0,8639314.0
삼청동,스타벅스,1,37.58541226,126.9819133,종로구,서울특별시 종로구 삼청로 111-1 (삼청동),0.7134888782178598,0,59031.0,5,0.0,117,4.941642422609304,5,38,0,1,0.5759103082292162,3442534.0,4210.0,6915.0,5918752.0
적선,스타벅스,1,37.57529941,126.9741245,종로구,"서울특별시 종로구 새문안로5길 55, 노스게이트빌딩 1층 (적선동)",0.07083118076059143,2,54206.0,7,1793698.0,834,5.488937726156687,20,144,6,2,0.08164265783962422,5007768.0,45215.0,24407.0,12183922.0
인사,스타벅스,1,37.57220884,126.9867982,종로구,서울특별시 종로구 인사동길 14 (인사동),0.3403219597759603,2,105865.0,10,1707409.6666666667,1656,7.1808311990445555,63,214,11,19,0.27513772003195575,3245251.0,109733.0,60219.0,20959182.0
광화문,스타벅스,1,37.5712544,126.9763106,종로구,서울특별시 종로구 세종대로 167 (세종로),0.0783489664109764,1,68425.0,14,1058334.3333333333,983,5.802118375377063,37,166,8,10,0.13605944440709636,5007768.0,45215.0,24407.0,25932880.0
성대입구,스타벅스,1,37.582892,126.998392,종로구,서울특별시 종로구 창경궁로 235 (명륜3가),0.2703324341166679,1,78724.0,10,525148.6666666666,619,5.3981627015177525,25,107,1,9,0.29072219658785386,3333112.0,4377.0,29901.0,3017920.0
스페이스본,스타벅스,1,37.57493108,126.9692173,종로구,서울특별시 종로구 사직로8길 4 (사직동) 광화문 풍림스페이스본,0.3300948010833878,1,54206.0,9,735363.6666666666,666,5.420534999272286,14,107,4,2,0.3325975970336048,5007768.0,45215.0,24407.0,3573998.0
주얼리시티,스타벅스,1,37.57148292,126.9986666,종로구,서울특별시 종로구 종로 183 (인의동) 효성주얼리시티,0.25246931669603645,1,48984.0,9,449702.0,553,7.044905117129371,22,95,4,6,0.17133728327290595,3245251.0,109733.0,60219.0,8739972.0
종각,스타벅스,1,37.57001689,126.9845035,종로구,서울특별시 종로구 종로 64 (종로2가),0.13120368561534443,2,77447.0,16,1235421.0,1604,6.975413927455952,76,241,12,27,0.12269716374856644,3245251.0,109733.0,60219.0,37882535.0
동숭로아트,스타벅스,1,37.582969,127.003876,종로구,서울특별시 종로구 동숭길 110 (동숭동),0.17596808282177934,1,78724.0,7,525148.6666666666,612,5.3981627015177525,22,122,3,10,0.1472995500566684,3024996.0,1632.0,32129.0,4859822.0
종로관철,스타벅스,1,37.5691386,126.9859328,종로구,"서울특별시 종로구 종로12길 21, 2층 (관철동)",0.25355635772240503,2,77447.0,16,1235421.0,1382,6.825460036255307,76,207,11,21,0.14789745481954053,3245251.0,109733.0,60219.0,28097391.0
경복궁역,스타벅스,1,37.5771508,126.9727453,종로구,"서울특별시 종로구 자하문로4길 6, 1층 (통의동)",0.1563197542549538,1,54206.0,11,735363.6666666666,725,5.717027701406222,16,131,3,2,0.21435948411112749,5007768.0,45215.0,24407.0,6032843.0
이마빌딩,스타벅스,1,37.5738637,126.9789715,종로구,서울특별시 종로구 종로1길 42 (수송동),0.2659731292895654,1,68425.0,6,1058334.3333333333,845,5.996452088619021,29,155,6,9,0.14617006210060443,3245251.0,109733.0,60219.0,11773694.0
마로니에공원,스타벅스,1,37.58154296,127.0023412,종로구,"서울특별시 종로구 대학로 116, 1-2층 (동숭동)",0.09394561284252785,1,78724.0,6,525148.6666666666,667,5.37989735354046,25,126,4,10,0.09972587082058418,3055808.0,1906.0,31906.0,4859822.0
종로3가,스타벅스,1,37.57056486,126.990217,종로구,"서울특별시 종로구 종로 113-1, 1-4층 (종로3가)",0.13400627984773386,2,105865.0,11,1235993.6666666667,1355,7.1180162044653335,61,164,8,12,0.1558663500801455,3245251.0,109733.0,60219.0,28002106.0
대학로,스타벅스,1,37.57649164,127.001471,종로구,"서울특별시 종로구 대학로 57, 홍익대학교 대학로캠퍼스 內 (연건동)",0.48230268483275246,0,48984.0,13,0.0,308,5.170483995038151,17,72,3,7,0.12754324942854353,3024996.0,1632.0,32129.0,5289147.0
경복궁사거리,스타벅스,1,37.57561594,126.9802374,종로구,"서울특별시 종로구 율곡로 6, B동 101호(중학동, 트윈트리타워)",0.38430956603537303,1,59031.0,5,380884.6666666667,540,5.978885764901122,14,109,3,7,0.10609904287945048,3245251.0,109733.0,60219.0,6147860.0
종로관수,스타벅스,1,37.56971102,126.9886352,종로구,서울특별시 종로구 삼일대로20길 13 (관수동),0.27002713721306015,2,105865.0,14,1235993.6666666667,1531,7.104144092987527,70,192,11,20,0.1558663500801455,3245251.0,109733.0,60219.0,15184826.0
그랑서울,스타벅스,1,37.57078677,126.9812094,종로구,서울특별시 종로구 종로 33 (청진동),0.15383634471486715,2,77447.0,11,1621064.3333333333,1337,6.493753839851686,58,209,11,20,0.10360207049896301,3245251.0,109733.0,60219.0,17119888.0
광화문교보문고,스타벅스,1,37.571017,126.977937,종로구,서울특별시 종로구 종로 1 (종로1가),0.08443305597482931,2,68425.0,18,1621064.3333333333,1102,5.916202062607435,44,177,8,15,0.10691890074476787,3245251.0,109733.0,60219.0,26062952.0
광장마켓,스타벅스,1,37.57020712,127.0002066,종로구,서울특별시 종로구 창경궁로 88 (예지동),0.15306437572683676,2,48984.0,12,641364.0,614,7.122866658599083,20,85,5,7,0.17926020898016104,3245251.0,109733.0,60219.0,13815813.0
KT광화문웨스트B1F,스타벅스,1,37.5721422,126.9779548,종로구,서울특별시 종로구 세종대로 178 (세종로),0.09294374564273797,2,68425.0,11,1621064.3333333333,987,5.921578419643816,40,160,7,14,0.039005305339299266,3245251.0,109733.0,60219.0,25932880.0
정동,스타벅스,1,37.56866486,126.9700207,종로구,서울특별시 종로구 새문안로 42 (신문로2가),0.36346186062770647,1,37452.0,9,269085.3333333333,419,5.003946305945459,21,85,8,5,0.18981424966534832,5007768.0,45215.0,24407.0,6989022.0
종로플레이스,스타벅스,1,37.57305,126.9979,종로구,서울특별시 종로구 창경궁로 120 (인의동),0.3510793175815725,1,48984.0,6,363748.6666666667,448,6.937314081223682,22,88,4,7,0.17133728327290595,3245251.0,109733.0,60219.0,8739972.0
강북삼성병원1층,스타벅스,1,37.568546,126.96756,종로구,서울특별시 종로구 새문안로 29 (평동) A관 1층,0.2767222322154389,1,37452.0,15,269085.3333333333,410,5.117993812416755,21,66,6,5,0.058281172199715084,4616890.0,870.0,8010.0,8628198.0
동숭길입구,스타벅스,1,37.584191,127.001859,종로구,서울특별시 종로구 대학로 146 (혜화동),0.18755782358920098,1,78724.0,13,525148.6666666666,704,5.564520407322694,25,135,3,9,0.17617101425932258,3333112.0,4377.0,29901.0,4879672.0
서울대치과병원,스타벅스,1,37.577331,127.000348,종로구,서울특별시 종로구 대학로 101 서울대학교 치과병원 신관1층,0.4522850787520552,0,78724.0,17,0.0,262,4.941642422609304,19,58,2,5,0.12754324942854353,3024996.0,1632.0,32129.0,6147860.0
서대문적십자,스타벅스,1,37.56678782,126.9673049,종로구,서울특별시 종로구 새문안로 9 (평동) 서울적십자병원 별관 상가동 1층 B호,0.11964796226589584,1,37452.0,23,269085.3333333333,494,5.10594547390058,27,81,6,8,0.10048133177588729,4616890.0,870.0,8010.0,8628198.0
